"Rndrng_Prvdr_Geo_Lvl","Rndrng_Prvdr_Geo_Cd","Rndrng_Prvdr_Geo_Desc","HCPCS_Cd","HCPCS_Desc","HCPCS_Drug_Ind","Place_Of_Srvc","Tot_Rndrng_Prvdrs","Tot_Benes","Tot_Srvcs","Tot_Bene_Day_Srvcs","Avg_Sbmtd_Chrg","Avg_Mdcr_Alowd_Amt","Avg_Mdcr_Pymt_Amt","Avg_Mdcr_Stdzd_Amt"
State,"40",Oklahoma,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1307,62672,140551,140516,189.5538,88.10795,63.922806,67.76053
State,"40",Oklahoma,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,6826,320934,1265227,1265150,216.25043,109.15703,74.41594,84.040054
State,"41",Oregon,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1403,23860,40247,40246,185.55356,61.83481,43.722996,44.031956
State,"41",Oregon,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,8024,230539,555343,555324,218.16013,81.54319,55.109074,57.75005
State,"41",Oregon,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1706,41539,86727,86725,265.47913,90.44295,64.30625,65.69777
State,"41",Oregon,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,8215,256290,775258,775235,323.90692,111.91075,75.44397,82.67603
State,"42",Pennsylvania,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,7416,125522,212116,212108,156.1265,62.568787,45.19479,45.079548
State,"42",Pennsylvania,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,29048,969678,2835315,2835048,160.99411,84.39101,58.202976,59.56619
State,"42",Pennsylvania,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,9236,188026,378464,378444,225.72113,93.178215,67.41276,67.26261
State,"42",Pennsylvania,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,28763,1104340,3863241,3862950,233.37672,119.16967,82.000656,85.112656
State,"44",Rhode Island,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,434,6621,11168,11168,204.86295,64.515335,47.563805,46.621483
State,"44",Rhode Island,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,2608,85505,239650,239633,182.1462,85.16618,59.193188,59.519684
State,"44",Rhode Island,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,529,10966,19903,19903,288.50214,94.92564,69.81162,68.70223
State,"44",Rhode Island,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,2586,87926,274117,274109,261.2291,115.19924,79.85538,85.479385
State,"45",South Carolina,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1557,35131,64061,64060,143.84155,60.266087,44.03881,45.969948
State,"45",South Carolina,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,9559,462469,1443893,1443860,153.49553,80.90591,56.101593,60.113182
State,"45",South Carolina,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1925,45682,95505,95504,211.19185,89.294914,65.43343,68.31493
State,"45",South Carolina,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,9681,538950,2206412,2206366,221.97269,115.47842,80.39215,86.165245
State,"46",South Dakota,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,1042,34643,64598,64596,128.61586,59.01281,41.092712,42.539604
State,"46",South Dakota,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,O,1856,74949,161221,161210,145.25177,76.3494,52.375324,54.622322
State,"46",South Dakota,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,F,1085,48756,106029,106028,174.09401,88.48529,61.826454,63.87124
State,"46",South Dakota,"99214","Established patient office or other outpatient visit, 30-39 minutes",N,O,1810,76130,170389,170213,202.89095,108.30698,74.513954,78.21725
State,"47",Tennessee,"99213","Established patient office or other outpatient visit, 20-29 minutes",N,F,2268,39015,66846,66846,171.3962,58.02703,41.51503,44.131065
