"Rndrng_Prvdr_Geo_Lvl","Rndrng_Prvdr_Geo_Cd","Rndrng_Prvdr_Geo_Desc","HCPCS_Cd","HCPCS_Desc","HCPCS_Drug_Ind","Place_Of_Srvc","Tot_Rndrng_Prvdrs","Tot_Benes","Tot_Srvcs","Tot_Bene_Day_Srvcs","Avg_Sbmtd_Chrg","Avg_Mdcr_Alowd_Amt","Avg_Mdcr_Pymt_Amt","Avg_Mdcr_Stdzd_Amt"
State,"53",Washington,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,15,495,501,501,133.29158,40.368683,29.421198,29.070438
State,"53",Washington,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,26,189,229,221,431.6374,117.29537,88.96546,90.70336
State,"53",Washington,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,39,944,956,956,170.5226,44.11843,32.398514,31.746685
State,"53",Washington,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,33,325,343,343,340.66043,54.26519,39.069126,36.990555
State,"53",Washington,"95810",Sleep study in sleep lab (6 years or older),N,F,77,2253,2294,2294,399.06784,119.66291,88.236725,85.35733
State,"53",Washington,"95810",Sleep study in sleep lab (6 years or older),N,O,63,1693,1930,1929,1601.9722,498.30667,389.1649,368.96478
State,"53",Washington,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,72,2024,2149,2149,392.11966,122.60303,92.088806,90.322586
State,"53",Washington,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,55,1386,1738,1734,1690.9421,476.51105,373.285,356.9955
State,"53",Washington,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,17,77,77,77,302.4026,45.06117,34.52026,34.467663
State,"53",Washington,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,97,2713,3567,3473,382.21063,67.70859,50.487156,50.483788
State,"53",Washington,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,F,9,124,125,125,125.792,41.29872,28.32504,28.452
State,"53",Washington,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,30,428,434,434,449.79547,57.78378,43.741844,43.696705
State,"54",West Virginia,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,4,37,47,47,440.2936,108.03915,83.73851,96.87425
State,"54",West Virginia,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,26,345,346,346,183.96503,40.54867,31.031214,33.190346
State,"54",West Virginia,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,34,488,502,502,306.97144,54.80492,40.60924,43.834583
State,"54",West Virginia,"95810",Sleep study in sleep lab (6 years or older),N,F,31,489,493,493,651.98553,112.43191,88.04012,90.756935
State,"54",West Virginia,"95810",Sleep study in sleep lab (6 years or older),N,O,30,624,687,686,1201.3829,329.26434,258.10217,291.81366
State,"54",West Virginia,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,34,626,639,639,686.8934,115.28313,90.72859,94.68529
State,"54",West Virginia,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,29,696,753,752,1357.7063,358.8073,281.66458,318.66617
State,"54",West Virginia,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,7,53,53,53,596.7547,113.02736,78.68774,78.23264
State,"54",West Virginia,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,4,100,103,103,989.8236,93.183205,71.41116,73.60505
State,"55",Wisconsin,"95800","Sleep study including heart rate, breathing, and sleep time",N,F,24,577,581,581,625.89844,38.849155,28.9721,29.584974
State,"55",Wisconsin,"95800","Sleep study including heart rate, breathing, and sleep time",N,O,26,618,879,874,618.8656,89.39533,66.487305,68.96523
State,"55",Wisconsin,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,F,46,853,864,864,487.42316,41.726955,31.14198,32.196053
State,"55",Wisconsin,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,48,791,841,830,531.87115,48.772865,35.983925,37.154305
State,"55",Wisconsin,"95810",Sleep study in sleep lab (6 years or older),N,F,76,1540,1554,1554,1325.7317,113.29719,85.77237,87.5766
State,"55",Wisconsin,"95810",Sleep study in sleep lab (6 years or older),N,O,68,894,1030,1030,1848.1982,201.78069,153.4557,162.13232
State,"55",Wisconsin,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,79,1616,1694,1694,1417.1943,117.39035,90.33699,92.3765
State,"55",Wisconsin,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,64,1267,1543,1543,1826.9097,198.3493,150.79851,158.61134
State,"55",Wisconsin,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,2,29,38,38,1194.7368,200.58868,160.44894,170.95895
State,"55",Wisconsin,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,F,24,222,224,224,536.8929,43.542053,31.728214,31.077456
State,"55",Wisconsin,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,69,1965,2465,2456,641.971,47.92201,33.45735,33.522003
State,"55",Wisconsin,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,F,2,63,63,63,987.0,85.84,68.71,67.11
State,"55",Wisconsin,G0400,"Home sleep test (hst) with type iv portable monitor, unattended; minimum of 3 channels",N,O,1,34,68,68,650.0,177.20912,131.77911,131.77911
State,"56",Wyoming,"95810",Sleep study in sleep lab (6 years or older),N,F,1,46,46,46,271.0,118.23174,94.18261,91.906525
State,"56",Wyoming,"95810",Sleep study in sleep lab (6 years or older),N,O,3,96,96,96,1750.0054,603.6698,473.99542,475.33585
State,"56",Wyoming,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,1,68,75,75,281.0,122.73053,89.608,87.41347
State,"56",Wyoming,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,4,135,138,138,2258.985,627.0047,487.15137,493.22037
State,"56",Wyoming,G0398,"Home sleep study test (hst) with type ii portable monitor, unattended; minimum of 7 channels: eeg, eog, emg, ecg/heart rate, airflow, respiratory effort and oxygen saturation",N,O,1,26,26,26,232.5,167.42885,117.53154,117.53154
State,"56",Wyoming,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,4,111,111,111,399.6689,77.91351,57.85117,57.674774
State,"66",Guam,"95810",Sleep study in sleep lab (6 years or older),N,O,1,27,48,27,1003.125,348.02353,269.78375,239.92209
State,"66",Guam,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,1,18,36,19,1065.0,354.44055,273.42862,243.5825
State,"72",Puerto Rico,"95806","Sleep study including heart rate, breathing, airflow, and effort",N,O,3,43,45,45,141.11978,89.215775,69.44067,71.18222
State,"72",Puerto Rico,"95810",Sleep study in sleep lab (6 years or older),N,F,3,38,39,39,120.63,113.25256,87.832306,89.83128
State,"72",Puerto Rico,"95810",Sleep study in sleep lab (6 years or older),N,O,10,73,73,73,618.35614,595.0963,461.85138,469.52835
State,"72",Puerto Rico,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,F,3,75,77,77,125.18052,116.74182,83.741165,86.51389
State,"72",Puerto Rico,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,15,254,261,261,647.55646,626.3945,482.61206,486.6597
State,"72",Puerto Rico,G0399,"Home sleep test (hst) with type iii portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ecg/heart rate and 1 oxygen saturation",N,O,1,28,29,29,150.0,88.35862,70.401726,70.401726
State,"78",Virgin Islands,"95810",Sleep study in sleep lab (6 years or older),N,O,4,83,85,84,1569.3481,599.5398,464.4334,470.288
State,"78",Virgin Islands,"95811",Sleep study in sleep lab with continuous airway pressure (6 years or older),N,O,4,58,61,61,1608.1101,621.9443,483.2487,494.39853






